Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,Time Slot
2774,City,28.0,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,4,Late Night
3220,Airport,28.0,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,9,Morning
3718,Airport,28.0,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,19,Evening
4904,Airport,28.0,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,18,Evening
6527,Airport,28.0,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,20,Evening
6710,City,28.0,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,23,Night
1584,Airport,29.0,Trip Completed,2016-07-12 06:26:00,2016-07-12 07:18:00,6,Early Morning
1966,Airport,29.0,Trip Completed,2016-07-12 12:05:00,2016-07-12 13:12:00,12,Afternoon
2827,City,29.0,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,5,Early Morning
2945,Airport,29.0,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,6,Early Morning
3365,City,29.0,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,13,Afternoon
3548,Airport,29.0,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,18,Evening
3753,City,29.0,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,20,Evening
4569,Airport,29.0,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,9,Morning
6309,Airport,29.0,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,18,Evening
6437,City,29.0,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,19,Evening
517,Airport,30.0,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:24:00,9,Morning
1406,Airport,30.0,Trip Completed,2016-07-12 03:02:00,2016-07-12 03:55:00,3,Late Night
1643,Airport,30.0,Trip Completed,2016-07-12 07:18:00,2016-07-12 08:10:00,7,Early Morning
2108,Airport,30.0,Trip Completed,2016-07-12 16:14:00,2016-07-12 16:48:00,16,Afternoon
2647,City,30.0,Trip Completed,2016-07-12 22:46:00,2016-07-12 23:18:00,22,Night
3129,City,30.0,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,8,Early Morning
3738,Airport,30.0,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,20,Evening
4422,Airport,30.0,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,8,Early Morning
4790,City,30.0,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,16,Afternoon
5496,City,30.0,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,4,Late Night
6484,Airport,30.0,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,20,Evening
6731,Airport,30.0,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,23,Night
629,Airport,31.0,Trip Completed,2016-07-11 12:14:00,2016-07-11 13:00:00,12,Afternoon
745,Airport,31.0,Trip Completed,2016-07-11 15:48:00,2016-07-11 16:45:00,15,Afternoon
1064,City,31.0,Trip Completed,2016-07-11 19:53:00,2016-07-11 20:31:00,19,Evening
1886,Airport,31.0,Trip Completed,2016-07-12 10:10:00,2016-07-12 10:35:00,10,Morning
5608,Airport,31.0,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,6,Early Morning
5877,City,31.0,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,9,Morning
6100,Airport,31.0,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,14,Afternoon
6659,Airport,31.0,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,22,Night
2162,Airport,32.0,Trip Completed,2016-07-12 17:34:00,2016-07-12 18:33:00,17,Evening
3294,Airport,32.0,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,11,Morning
3686,City,32.0,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,19,Evening
4784,City,32.0,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,16,Afternoon
5896,City,32.0,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,9,Morning
6190,City,32.0,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,17,Evening
6551,City,32.0,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,21,Night
145,City,33.0,Trip Completed,2016-07-11 05:32:00,2016-07-11 06:37:00,5,Early Morning
735,City,33.0,Trip Completed,2016-07-11 15:27:00,2016-07-11 16:32:00,15,Afternoon
918,Airport,33.0,Trip Completed,2016-07-11 18:22:00,2016-07-11 19:04:00,18,Evening
1478,City,33.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,5,Early Morning
1957,City,33.0,Trip Completed,2016-07-12 11:45:00,2016-07-12 12:55:00,11,Morning
3097,City,33.0,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,8,Early Morning
3981,Airport,33.0,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,23,Night
4175,City,33.0,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,5,Early Morning
6237,City,33.0,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,17,Evening
738,City,34.0,Trip Completed,2016-07-11 15:30:00,2016-07-11 16:44:00,15,Afternoon
2731,City,34.0,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,2,Late Night
2863,Airport,34.0,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,5,Early Morning
3528,Airport,34.0,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,17,Evening
4653,City,34.0,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,11,Morning
5042,City,34.0,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,19,Evening
360,Airport,35.0,Trip Completed,2016-07-11 08:02:00,2016-07-11 09:05:00,8,Early Morning
771,Airport,35.0,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:34:00,16,Afternoon
1274,City,35.0,Trip Completed,2016-07-11 22:01:00,2016-07-11 23:21:00,22,Night
1501,City,35.0,Trip Completed,2016-07-12 05:41:00,2016-07-12 06:47:00,5,Early Morning
1972,City,35.0,Trip Completed,2016-07-12 12:22:00,2016-07-12 12:43:00,12,Afternoon
2871,City,35.0,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,5,Early Morning
3395,City,35.0,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,14,Afternoon
3572,City,35.0,Trip Completed,2016-07-13 18:25:52,2016-07-13 19:31:28,18,Evening
4118,Airport,35.0,Trip Completed,2016-07-14 04:28:35,2016-07-14 05:26:48,4,Late Night
4739,City,35.0,Trip Completed,2016-07-14 14:52:43,2016-07-14 15:37:25,14,Afternoon
6556,City,35.0,Trip Completed,2016-07-15 21:09:57,2016-07-15 21:38:06,21,Night
6677,Airport,35.0,Trip Completed,2016-07-15 22:29:56,2016-07-15 23:22:48,22,Night
1104,Airport,36.0,Trip Completed,2016-07-11 20:17:00,2016-07-11 21:20:00,20,Evening
1596,Airport,36.0,Trip Completed,2016-07-12 06:39:00,2016-07-12 07:30:00,6,Early Morning
1835,Airport,36.0,Trip Completed,2016-07-12 09:35:00,2016-07-12 10:30:00,9,Morning
2110,Airport,36.0,Trip Completed,2016-07-12 16:19:00,2016-07-12 17:12:00,16,Afternoon
2759,Airport,36.0,Trip Completed,2016-07-13 03:50:03,2016-07-13 04:33:15,3,Late Night
3010,Airport,36.0,Trip Completed,2016-07-13 07:26:03,2016-07-13 08:40:52,7,Early Morning
3403,City,36.0,Trip Completed,2016-07-13 15:16:52,2016-07-13 15:45:52,15,Afternoon
3856,Airport,36.0,Trip Completed,2016-07-13 21:34:21,2016-07-13 22:26:18,21,Night
4472,City,36.0,Trip Completed,2016-07-14 08:39:44,2016-07-14 09:55:40,8,Early Morning
5199,City,36.0,Trip Completed,2016-07-14 20:50:52,2016-07-14 21:57:39,20,Evening
5612,City,36.0,Trip Completed,2016-07-15 06:15:54,2016-07-15 07:17:47,6,Early Morning
6614,Airport,36.0,Trip Completed,2016-07-15 21:40:39,2016-07-15 22:56:08,21,Night
191,Airport,37.0,Trip Completed,2016-07-11 05:55:00,2016-07-11 06:45:00,5,Early Morning
333,City,37.0,Trip Completed,2016-07-11 07:43:00,2016-07-11 08:53:00,7,Early Morning
488,Airport,37.0,Trip Completed,2016-07-11 09:35:00,2016-07-11 10:20:00,9,Morning
1780,City,37.0,Trip Completed,2016-07-12 08:58:00,2016-07-12 09:45:00,8,Early Morning
2235,Airport,37.0,Trip Completed,2016-07-12 18:12:00,2016-07-12 19:14:00,18,Evening
2516,City,37.0,Trip Completed,2016-07-12 21:05:00,2016-07-12 22:18:00,21,Night
4209,City,37.0,Trip Completed,2016-07-14 05:37:01,2016-07-14 06:42:12,5,Early Morning
4726,City,37.0,Trip Completed,2016-07-14 13:52:52,2016-07-14 15:04:54,13,Afternoon
5088,Airport,37.0,Trip Completed,2016-07-14 19:52:54,2016-07-14 21:06:33,19,Evening
5352,Airport,37.0,Trip Completed,2016-07-14 23:01:45,2016-07-14 23:45:53,23,Night
6024,Airport,37.0,Trip Completed,2016-07-15 12:43:09,2016-07-15 13:55:27,12,Afternoon
6196,Airport,37.0,Trip Completed,2016-07-15 17:19:56,2016-07-15 18:03:53,17,Evening
6297,City,37.0,Trip Completed,2016-07-15 18:21:09,2016-07-15 18:57:24,18,Evening
125,City,38.0,Trip Completed,2016-07-11 05:12:00,2016-07-11 06:17:00,5,Early Morning
1611,City,38.0,Trip Completed,2016-07-12 06:49:00,2016-07-12 07:44:00,6,Early Morning
1814,City,38.0,Trip Completed,2016-07-12 09:19:00,2016-07-12 09:59:00,9,Morning
3088,City,38.0,Trip Completed,2016-07-13 08:12:39,2016-07-13 09:01:02,8,Early Morning
3384,Airport,38.0,Trip Completed,2016-07-13 14:40:53,2016-07-13 15:34:26,14,Afternoon
4218,Airport,38.0,Trip Completed,2016-07-14 05:38:17,2016-07-14 06:24:48,5,Early Morning
5757,City,38.0,Trip Completed,2016-07-15 08:12:21,2016-07-15 09:17:55,8,Early Morning
5958,Airport,38.0,Trip Completed,2016-07-15 10:48:38,2016-07-15 11:49:20,10,Morning
6314,City,38.0,Trip Completed,2016-07-15 18:31:06,2016-07-15 19:30:28,18,Evening
249,City,39.0,Trip Completed,2016-07-11 06:31:00,2016-07-11 07:14:00,6,Early Morning
728,City,39.0,Trip Completed,2016-07-11 15:05:00,2016-07-11 16:09:00,15,Afternoon
3042,City,39.0,Trip Completed,2016-07-13 07:38:51,2016-07-13 08:32:47,7,Early Morning
3620,City,39.0,Trip Completed,2016-07-13 18:54:52,2016-07-13 20:08:38,18,Evening
4276,City,39.0,Trip Completed,2016-07-14 06:22:04,2016-07-14 07:23:02,6,Early Morning
4735,City,39.0,Trip Completed,2016-07-14 14:43:10,2016-07-14 15:51:37,14,Afternoon
1353,Airport,40.0,Trip Completed,2016-07-11 23:51:00,2016-07-12 00:34:00,23,Night
1568,City,40.0,Trip Completed,2016-07-12 06:18:00,2016-07-12 06:52:00,6,Early Morning
2465,City,40.0,Trip Completed,2016-07-12 20:38:00,2016-07-12 21:37:00,20,Evening
3688,City,40.0,Trip Completed,2016-07-13 19:39:52,2016-07-13 20:40:51,19,Evening
4727,City,40.0,Trip Completed,2016-07-14 14:06:18,2016-07-14 15:02:55,14,Afternoon
5348,City,40.0,Trip Completed,2016-07-14 22:50:55,2016-07-14 23:45:17,22,Night
6537,Airport,40.0,Trip Completed,2016-07-15 20:52:18,2016-07-15 22:03:09,20,Evening
1941,Airport,41.0,Trip Completed,2016-07-12 11:29:00,2016-07-12 12:09:00,11,Morning
3766,Airport,41.0,Trip Completed,2016-07-13 20:33:01,2016-07-13 21:24:23,20,Evening
4243,Airport,41.0,Trip Completed,2016-07-14 06:02:47,2016-07-14 06:37:57,6,Early Morning
4717,Airport,41.0,Trip Completed,2016-07-14 13:42:45,2016-07-14 14:36:58,13,Afternoon
5682,City,41.0,Trip Completed,2016-07-15 07:16:19,2016-07-15 08:24:55,7,Early Morning
6343,City,41.0,Trip Completed,2016-07-15 18:44:07,2016-07-15 19:21:59,18,Evening
6726,Airport,41.0,Trip Completed,2016-07-15 23:22:28,2016-07-16 00:12:03,23,Night
238,City,42.0,Trip Completed,2016-07-11 06:27:00,2016-07-11 07:15:00,6,Early Morning
2624,City,42.0,Trip Completed,2016-07-12 22:16:00,2016-07-12 23:17:00,22,Night
2787,City,42.0,Trip Completed,2016-07-13 04:54:46,2016-07-13 05:29:11,4,Late Night
3992,City,42.0,Trip Completed,2016-07-13 23:24:52,2016-07-14 00:04:39,23,Night
4974,City,42.0,Trip Completed,2016-07-14 18:44:58,2016-07-14 19:16:18,18,Evening
5478,Airport,42.0,Trip Completed,2016-07-15 04:43:40,2016-07-15 05:44:45,4,Late Night
5641,City,42.0,Trip Completed,2016-07-15 06:46:40,2016-07-15 07:16:35,6,Early Morning
128,City,43.0,Trip Completed,2016-07-11 05:12:00,2016-07-11 05:48:00,5,Early Morning
627,City,43.0,Trip Completed,2016-07-11 12:12:00,2016-07-11 13:10:00,12,Afternoon
1766,Airport,43.0,Trip Completed,2016-07-12 08:45:00,2016-07-12 09:52:00,8,Early Morning
2089,City,43.0,Trip Completed,2016-07-12 15:49:00,2016-07-12 16:32:00,15,Afternoon
3565,City,43.0,Trip Completed,2016-07-13 18:13:10,2016-07-13 18:50:29,18,Evening
3954,Airport,43.0,Trip Completed,2016-07-13 22:43:45,2016-07-14 00:03:31,22,Night
4204,City,43.0,Trip Completed,2016-07-14 05:36:10,2016-07-14 06:23:14,5,Early Morning
4651,City,43.0,Trip Completed,2016-07-14 11:54:26,2016-07-14 12:47:18,11,Morning
5814,City,43.0,Trip Completed,2016-07-15 08:43:57,2016-07-15 09:55:23,8,Early Morning
6062,City,43.0,Trip Completed,2016-07-15 13:48:40,2016-07-15 14:51:36,13,Afternoon
118,Airport,44.0,Trip Completed,2016-07-11 05:11:00,2016-07-11 05:52:00,5,Early Morning
339,Airport,44.0,Trip Completed,2016-07-11 07:49:00,2016-07-11 08:45:00,7,Early Morning
766,City,44.0,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:27:00,16,Afternoon
1133,Airport,44.0,Trip Completed,2016-07-11 20:27:00,2016-07-11 21:31:00,20,Evening
2458,City,44.0,Trip Completed,2016-07-12 20:33:00,2016-07-12 21:33:00,20,Evening
3060,Airport,44.0,Trip Completed,2016-07-13 07:56:53,2016-07-13 09:12:13,7,Early Morning
3653,City,44.0,Trip Completed,2016-07-13 19:18:27,2016-07-13 19:51:00,19,Evening
4321,City,44.0,Trip Completed,2016-07-14 06:56:17,2016-07-14 07:47:58,6,Early Morning
5672,Airport,44.0,Trip Completed,2016-07-15 07:07:07,2016-07-15 07:59:21,7,Early Morning
1698,City,45.0,Trip Completed,2016-07-12 07:56:00,2016-07-12 08:56:00,7,Early Morning
2098,City,45.0,Trip Completed,2016-07-12 16:12:00,2016-07-12 16:42:00,16,Afternoon
2733,City,45.0,Trip Completed,2016-07-13 02:37:50,2016-07-13 03:45:00,2,Late Night
2917,Airport,45.0,Trip Completed,2016-07-13 06:21:57,2016-07-13 06:53:54,6,Early Morning
3151,Airport,45.0,Trip Completed,2016-07-13 09:00:37,2016-07-13 09:38:31,9,Morning
3358,City,45.0,Trip Completed,2016-07-13 13:30:22,2016-07-13 14:38:35,13,Afternoon
5435,City,45.0,Trip Completed,2016-07-15 02:52:10,2016-07-15 03:43:43,2,Late Night
5717,Airport,45.0,Trip Completed,2016-07-15 07:41:01,2016-07-15 08:24:01,7,Early Morning
635,Airport,46.0,Trip Completed,2016-07-11 12:25:00,2016-07-11 13:29:00,12,Afternoon
1275,Airport,46.0,Trip Completed,2016-07-11 22:05:00,2016-07-11 23:02:00,22,Night
1562,Airport,46.0,Trip Completed,2016-07-12 06:16:00,2016-07-12 07:15:00,6,Early Morning
2908,Airport,46.0,Trip Completed,2016-07-13 06:14:46,2016-07-13 07:17:20,6,Early Morning
3414,City,46.0,Trip Completed,2016-07-13 15:28:23,2016-07-13 16:44:23,15,Afternoon
3638,Airport,46.0,Trip Completed,2016-07-13 19:09:50,2016-07-13 19:58:45,19,Evening
5132,Airport,46.0,Trip Completed,2016-07-14 20:11:42,2016-07-14 20:40:50,20,Evening
5422,City,46.0,Trip Completed,2016-07-15 02:09:09,2016-07-15 03:09:26,2,Late Night
5724,City,46.0,Trip Completed,2016-07-15 07:40:09,2016-07-15 08:48:45,7,Early Morning
6026,Airport,46.0,Trip Completed,2016-07-15 12:50:41,2016-07-15 13:35:03,12,Afternoon
6416,City,46.0,Trip Completed,2016-07-15 19:42:15,2016-07-15 20:27:36,19,Evening
995,Airport,47.0,Trip Completed,2016-07-11 19:11:00,2016-07-11 19:33:00,19,Evening
1771,City,47.0,Trip Completed,2016-07-12 08:56:00,2016-07-12 09:27:00,8,Early Morning
2729,Airport,47.0,Trip Completed,2016-07-13 02:36:56,2016-07-13 03:03:11,2,Late Night
3416,City,47.0,Trip Completed,2016-07-13 15:31:59,2016-07-13 16:06:48,15,Afternoon
4286,City,47.0,Trip Completed,2016-07-14 06:35:07,2016-07-14 07:35:54,6,Early Morning
5012,Airport,47.0,Trip Completed,2016-07-14 18:59:54,2016-07-14 20:05:50,18,Evening
6761,Airport,47.0,Trip Completed,2016-07-15 00:05:00,2016-07-15 00:47:06,0,Late Night
5638,City,47.0,Trip Completed,2016-07-15 06:40:51,2016-07-15 07:18:48,6,Early Morning
6191,Airport,47.0,Trip Completed,2016-07-15 17:17:50,2016-07-15 18:16:35,17,Evening
443,City,48.0,Trip Completed,2016-07-11 09:05:00,2016-07-11 09:45:00,9,Morning
1299,City,48.0,Trip Completed,2016-07-11 22:22:00,2016-07-11 23:06:00,22,Night
1637,Airport,48.0,Trip Completed,2016-07-12 07:09:00,2016-07-12 08:15:00,7,Early Morning
2099,Airport,48.0,Trip Completed,2016-07-12 16:03:00,2016-07-12 17:16:00,16,Afternoon
2349,Airport,48.0,Trip Completed,2016-07-12 19:22:00,2016-07-12 20:07:00,19,Evening
3081,City,48.0,Trip Completed,2016-07-13 08:10:39,2016-07-13 08:47:52,8,Early Morning
3555,Airport,48.0,Trip Completed,2016-07-13 18:08:02,2016-07-13 19:07:06,18,Evening
3798,City,48.0,Trip Completed,2016-07-13 20:55:06,2016-07-13 21:41:49,20,Evening
3982,Airport,48.0,Trip Completed,2016-07-13 23:16:52,2016-07-14 00:34:05,23,Night
4082,Airport,48.0,Trip Completed,2016-07-14 02:37:56,2016-07-14 03:23:21,2,Late Night
4672,City,48.0,Trip Completed,2016-07-14 12:36:18,2016-07-14 13:47:19,12,Afternoon
4937,City,48.0,Trip Completed,2016-07-14 18:22:21,2016-07-14 19:14:54,18,Evening
5594,Airport,48.0,Trip Completed,2016-07-15 06:05:47,2016-07-15 07:02:34,6,Early Morning
540,City,49.0,Trip Completed,2016-07-11 09:56:00,2016-07-11 10:52:00,9,Morning
1533,City,49.0,Trip Completed,2016-07-12 05:56:00,2016-07-12 06:32:00,5,Early Morning
2359,City,49.0,Trip Completed,2016-07-12 19:31:00,2016-07-12 20:28:00,19,Evening
2603,City,49.0,Trip Completed,2016-07-12 22:00:00,2016-07-12 22:51:00,22,Night
2965,Airport,49.0,Trip Completed,2016-07-13 06:56:35,2016-07-13 07:25:58,6,Early Morning
4002,City,49.0,Trip Completed,2016-07-13 23:39:25,2016-07-14 00:50:46,23,Night
4364,Airport,49.0,Trip Completed,2016-07-14 07:26:46,2016-07-14 08:07:07,7,Early Morning
4614,Airport,49.0,Trip Completed,2016-07-14 10:51:16,2016-07-14 11:28:51,10,Morning
5235,Airport,49.0,Trip Completed,2016-07-14 21:08:55,2016-07-14 22:00:26,21,Night
5979,Airport,49.0,Trip Completed,2016-07-15 11:35:28,2016-07-15 12:11:05,11,Morning
6145,Airport,49.0,Trip Completed,2016-07-15 16:08:41,2016-07-15 17:20:36,16,Afternoon
6363,Airport,49.0,Trip Completed,2016-07-15 19:07:09,2016-07-15 19:46:41,19,Evening
2481,City,50.0,Trip Completed,2016-07-12 20:40:00,2016-07-12 21:37:00,20,Evening
3328,Airport,50.0,Trip Completed,2016-07-13 12:28:51,2016-07-13 13:10:08,12,Afternoon
3908,Airport,50.0,Trip Completed,2016-07-13 22:07:15,2016-07-13 23:15:39,22,Night
4416,City,50.0,Trip Completed,2016-07-14 08:12:46,2016-07-14 09:08:19,8,Early Morning
4966,Airport,50.0,Trip Completed,2016-07-14 18:35:40,2016-07-14 19:19:51,18,Evening
5243,City,50.0,Trip Completed,2016-07-14 21:12:10,2016-07-14 22:15:12,21,Night
5697,City,50.0,Trip Completed,2016-07-15 07:32:38,2016-07-15 08:12:26,7,Early Morning
5864,Airport,50.0,Trip Completed,2016-07-15 09:22:59,2016-07-15 10:18:31,9,Morning
6530,Airport,50.0,Trip Completed,2016-07-15 20:51:59,2016-07-15 21:30:57,20,Evening
686,City,51.0,Trip Completed,2016-07-11 13:44:00,2016-07-11 14:30:00,13,Afternoon
777,Airport,51.0,Trip Completed,2016-07-11 16:41:00,2016-07-11 17:32:00,16,Afternoon
1455,Airport,51.0,Trip Completed,2016-07-12 04:56:00,2016-07-12 05:27:00,4,Late Night
1906,Airport,51.0,Trip Completed,2016-07-12 10:38:00,2016-07-12 11:22:00,10,Morning
2432,Airport,51.0,Trip Completed,2016-07-12 20:15:00,2016-07-12 20:59:00,20,Evening
2977,Airport,51.0,Trip Completed,2016-07-13 06:52:35,2016-07-13 07:47:34,6,Early Morning
3964,City,51.0,Trip Completed,2016-07-13 22:53:20,2016-07-13 23:34:07,22,Night
4182,Airport,51.0,Trip Completed,2016-07-14 05:24:02,2016-07-14 06:24:49,5,Early Morning
4679,City,51.0,Trip Completed,2016-07-14 12:44:59,2016-07-14 13:39:06,12,Afternoon
4997,City,51.0,Trip Completed,2016-07-14 18:57:20,2016-07-14 19:41:29,18,Evening
5600,City,51.0,Trip Completed,2016-07-15 06:09:20,2016-07-15 07:12:45,6,Early Morning
5910,Airport,51.0,Trip Completed,2016-07-15 10:00:43,2016-07-15 10:52:49,10,Morning
6597,Airport,51.0,Trip Completed,2016-07-15 21:35:04,2016-07-15 22:21:17,21,Night
64,City,52.0,Trip Completed,2016-07-11 04:16:00,2016-07-11 05:28:00,4,Late Night
687,Airport,52.0,Trip Completed,2016-07-11 13:41:00,2016-07-11 14:25:00,13,Afternoon
1625,City,52.0,Trip Completed,2016-07-12 07:01:00,2016-07-12 07:49:00,7,Early Morning
1958,Airport,52.0,Trip Completed,2016-07-12 11:41:00,2016-07-12 12:35:00,11,Morning
2160,Airport,52.0,Trip Completed,2016-07-12 17:32:00,2016-07-12 18:07:00,17,Evening
2517,Airport,52.0,Trip Completed,2016-07-12 21:04:00,2016-07-12 22:20:00,21,Night
2894,City,52.0,Trip Completed,2016-07-13 06:01:37,2016-07-13 07:13:57,6,Early Morning
3739,Airport,52.0,Trip Completed,2016-07-13 20:21:38,2016-07-13 21:06:29,20,Evening
4737,City,52.0,Trip Completed,2016-07-14 14:37:56,2016-07-14 15:47:44,14,Afternoon
5064,Airport,52.0,Trip Completed,2016-07-14 19:28:03,2016-07-14 20:34:00,19,Evening
313,City,53.0,Trip Completed,2016-07-11 07:26:00,2016-07-11 08:35:00,7,Early Morning
2107,City,53.0,Trip Completed,2016-07-12 16:18:00,2016-07-12 17:14:00,16,Afternoon
2819,City,53.0,Trip Completed,2016-07-13 05:12:03,2016-07-13 06:23:03,5,Early Morning
2932,Airport,53.0,Trip Completed,2016-07-13 06:28:49,2016-07-13 07:11:44,6,Early Morning
3593,City,53.0,Trip Completed,2016-07-13 18:34:17,2016-07-13 19:27:56,18,Evening
4760,City,53.0,Trip Completed,2016-07-14 15:19:28,2016-07-14 16:37:19,15,Afternoon
6681,Airport,53.0,Trip Completed,2016-07-15 22:32:05,2016-07-15 23:34:39,22,Night
234,City,54.0,Trip Completed,2016-07-11 06:27:00,2016-07-11 07:23:00,6,Early Morning
425,Airport,54.0,Trip Completed,2016-07-11 08:48:00,2016-07-11 09:34:00,8,Early Morning
1528,City,54.0,Trip Completed,2016-07-12 05:58:00,2016-07-12 06:33:00,5,Early Morning
1671,Airport,54.0,Trip Completed,2016-07-12 07:41:00,2016-07-12 08:50:00,7,Early Morning
2223,City,54.0,Trip Completed,2016-07-12 18:07:00,2016-07-12 19:12:00,18,Evening
3268,Airport,54.0,Trip Completed,2016-07-13 10:27:35,2016-07-13 11:31:51,10,Morning
3530,Airport,54.0,Trip Completed,2016-07-13 17:53:27,2016-07-13 18:43:17,17,Evening
4765,Airport,54.0,Trip Completed,2016-07-14 15:36:30,2016-07-14 16:41:07,15,Afternoon
531,City,55.0,Trip Completed,2016-07-11 10:01:00,2016-07-11 10:36:00,10,Morning
1721,City,55.0,Trip Completed,2016-07-12 08:10:00,2016-07-12 08:47:00,8,Early Morning
2665,Airport,55.0,Trip Completed,2016-07-12 23:30:00,2016-07-13 00:37:17,23,Night
2951,City,55.0,Trip Completed,2016-07-13 06:40:10,2016-07-13 07:41:17,6,Early Morning
3786,Airport,55.0,Trip Completed,2016-07-13 20:47:32,2016-07-13 21:35:51,20,Evening
4049,City,55.0,Trip Completed,2016-07-14 01:03:12,2016-07-14 02:26:06,1,Late Night
4079,Airport,55.0,Trip Completed,2016-07-14 02:31:51,2016-07-14 03:33:26,2,Late Night
